"lw_meth";"lw_unit";"am_par";"am_unit";"lw2am_fac"
"TPhT-V";"ng/l";"TPhT";"ng/l";1
"TPP";"ng/L";"TPP";"ng/l";1
"TPrP";"ng/L";"TPrP";"ng/l";1
"Tributyltinn (TBT)";"NG_P_L";"TBT";"ng/l";1
"Tributyltinn (TBT)";"NG_P_L";"TBT";"ng/l";1
"Triclosan";"ng/L";"Triclosan";"ng/L";1
"Trifenyltinn (TPhT)";"NG_P_L";"TPhT";"ng/l";1
"Trifenyltinn (TPhT)";"NG_P_L";"TPhT";"ng/l";1
"Trisykloheksyltinn (TCHT)";"NG_P_L";"TCHT";"ng/L";1
"Trisykloheksyltinn (TCHT)";"NG_P_L";"TCHT";"ng/L";1
"TRP";"µg/l";"Totalt reaktivt fosfor";"µg/l";1
"TRP";"µg/l";"Totalt reaktivt fosfor";"µg/l";1
"TSM";"MG_P_L";"TSM";"mg/l";1
"TSM";"mg/l";"TSM";"mg/l";1
"TSM";"MG_P_L";"TSM";"mg/l";1
"TSM";"mg/l";"TSM";"mg/l";1
"TSM";"mg/l";"TSM";"mg/l";1
"TSM";"mg/l";"TSM";"mg/l";1
"TSM-F";"MG_P_L";"TSM";"mg/l";1
"TTBPP";"ng/L";"TTBPP";"ng/l";1
"TTS";"mg/l";"TSM";"mg/l";1
"TURB";"NTU";"Turbiditet";"NTU";1
"TURB";"FTU";"Turbiditet";"FNU";1
"TURB";"FTU";"Turbiditet";"NTU";1
"TURB";"FTU";"Turbiditet";"FNU";1
"TURB";"FNU";"Turbiditet";"FNU";1
"TURB";"FNU";"Turbiditet";"FNU";1
"TURB";"FTU";"Turbiditet";"NTU";1
"TURB";"FTU";"Turbiditet";"NTU";1
"TURB";"FNU";"Turbiditet";"FNU";1
"TURB";"FNU";"Turbiditet";"FNU";1
"TURB";"mg/l SIO2";"Turbiditet";"FNU";1
"TURB";"FTU";"Turbiditet";"FNU";1
"TURB";"FTU";"Turbiditet";"FNU";1
"TURB";"FTU";"Turbiditet";"NTU";1
"TURB";"FTU";"Turbiditet";"FTU";1
"TURB";"FTU";"Turbiditet";"FTU";1
"TURB";"FTU";"Turbiditet";"FTU";1
"TURB";"FTU";"Turbiditet";"FNU";1
"TURB";"FTU";"Turbiditet";"FNU";1
"TURB";"FTU";"Turbiditet";"FNU";1
"TURB";"mg/l SIO2";"Turbiditet";"FNU";1
"Turb";"FTU";"Turbiditet";"FTU";1
"Turb";"FTU";"Turbiditet";"FTU";1
"Turb";"NTU";"Turbiditet";"NTU";1
"Turb";"FTU";"Turbiditet";"FTU";1
"Turb";"FNU";"Turbiditet";"FNU";1
"Turb";"FTU";"Turbiditet";"FTU";1
"Turb";"FTU";"Turbiditet";"FTU";1
"Turb";"FNU";"Turbiditet";"FNU";1
"Turb";"FTU";"Turbiditet";"FTU";1
"Turb";"FTU";"Turbiditet";"FTU";1
"Turb";"NTU";"Turbiditet";"NTU";1
"turb";"NTU";"Turbidity";"NTU";1
"Turbid+";"NTU";"Turbiditet";"FNU";1
"Turbid+";"NTU";"Turbiditet";"NTU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FTU";"Turbiditet";"FTU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FTU";"Turbiditet";"FTU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"NONE";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FTU";"Turbiditet";"FTU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet-filt";"FNU";1
"Turbiditet";"NONE";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FTU";"Turbiditet";"FTU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FTU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet";"FNU";"Turbiditet";"FNU";1
"Turbiditet_Ferrybox";"FNU";"Turbiditet";"FNU";1
"Turbiditiet";"FNU";"Turbiditet";"FNU";1
"Turbidity";"NTU";"Turbidity";"NTU";1
"Turbidity";"FNU";"Turbiditet";"FNU";1
"Turbidity";"NTU";"Turbiditet";"NTU";1
"Turbidity";"NTU";"Turbidity";"NTU";1
"TURB_MT";"FNU";"Turbiditet";"FNU";1
"TURB860";"FNU";"Turbiditet";"FNU";1
"TXP";"ng/L";"TXP";"ng/l";1
"U/HR-ICPM";"µg/l";"U";"µg/l";1
"U-ICP";"µg/l";"U";"µg/l";1
"U/MS";"µg/l";"U";"µg/l";1
"UOC";"mg C/l";"UOC";"mg/l";1
"UOC";"mg/l";"UOC";"mg/l";1
"Uran";"UG_P_L";"U";"µg/l";1
"Uran";"UG_P_L";"U";"µg/l";1
"Uran";"UG_P_L";"U";"µg/l";1
"Uran";"UG_P_L";"U";"µg/l";1
"Uran-F";"UG_P_L";"U-filt";"µg/l";1
"Uspes_fytoplankton";"mm3/m3";"Uspes_fytoplankton";"mm3/m3";1
"UV absorbans";"ABS_P_CM";"UV absorbans";"Abs/cm";1
"UV transmisjon";"PERCENT";"UV transmisjon";"%";1
"UVABS";"Abs/cm";"UV absorbans";"Abs/cm";1
"UVABS-U";"Abs/cm";"UV-Abs. 254nm";"Abs/cm";1
"UVABS365-U";"Abs/cm";"UV-Abs. 365nm";"Abs/cm";1
"UVABS410";"Abs/cm";"UV-Abs. 410nm";"Abs/cm";1
"UVABS410-U";"Abs/cm";"UV-Abs. 410nm";"Abs/cm";1
"UV_254_ABS";"Abs/cm";"UV-Abs. 254nm";"Abs/cm";1
"UV_285_ABS";"Abs/cm";"UV-Abs. 285nm";"Abs/cm";1
"UV-327";"ng/L";"UV-327";"ng/L";1
"UV-327";"NG_P_L";"UV-327";"ng/L";1
"UV-328";"ng/L";"UV-328";"ng/L";1
"UV-328";"NG_P_L";"UV-328";"ng/L";1
"UV-329";"ng/L";"UV-329";"ng/L";1
"UV-329";"NG_P_L";"UV-329";"ng/L";1
"UV_365_ABS";"Abs/cm";"UV-Abs. 365nm";"Abs/cm";1
"UV_410_ABS";"Abs/cm";"UV-Abs. 410nm";"Abs/cm";1
"U-238";"mBq/L";"U-238";"mBq/L";1
"V";"µg/l";"V";"µg/L";1
"V";"µg/l";"V";"µg/l";1
"V";"µg/l";"V";"µg/l";1
"V";"mg/l";"V";"µg/l";1000
"Vanadium";"UG_P_L";"V";"µg/L";1
"Vanadium";"UG_P_L";"V";"µg/L";1
"Vanadium";"UG_P_L";"V";"µg/L";1
"Vanadium-F";"UG_P_L";"V-filt";"µg/l";1
"Vannføring";"l/s";"Vannføring";"l/s";1
"Vannføring";"l/s";"Vannføring";"l/s";1
"Vannføring";"l/s";"Vannføring";"l/s";1
"Vannføring";"m3/s";"Vannføring";"m3/s";1
"Vannlopper";"mg/m3";"Vannlopper";"mg/m3";1
"Vannstand";"m";"Vannstand";"m";1
"Vannstand";"cm";"Vannstand";"m";0,01
"Vannstand";"m";"Vannstand";"m";1
"Vannstand";"mm";"Vannstand";"m";0,001
"Vannstand";"m";"Vannstand";"m";1
"Vannstand";"NONE";"Vannstand";"m";1
"Vannstand";"";"Vannstand";"m";1
"Vannstand";"m";"Vannstand";"m";1
"Vannstand";"m";"Vannstand";"m";1
"Vanntemperatur CTD";"grader C";"Temperatur";"C";1
"Vanntemperatur fra felt";"DEG_C";"Temperatur";"C";1
"V-filt";"µg/l";"V-filt";"µg/l";1
"V/HR-ICPM";"µg/l";"V";"µg/L";1
"V-ICP";"µg/l";"V";"µg/l";1
"V-ICP";"µg/l";"V";"µg/L";1
"Vismut";"UG_P_L";"Bi";"µg/l";1
"Vismut";"UG_P_L";"Bi";"µg/l";1
"Vismut";"MG_P_L";"Bi";"µg/l";1
"Vismut-F";"MG_P_L";"Bi-filt";"mg/l";1
"Vismut-F";"MG_P_L";"Bi-filt";"mg/l";1
"V/MS";"µg/l";"V";"µg/L";1
"v_phen";"mg/l";"Volatile Phenol";"mg/l";1
"w_cond";"µS/cm";"Conductivity";"µS/cm";1
"w_cond";"µS/CM";"Konduktivitet";"mS/m";0,1
"w_depth";"m";"Depth";"m";1
"W-ICP";"µg/l";"W";"µg/l";1
"W/MS";"µg/l";"W";"µg/l";1
"Wolfram";"UG_P_L";"W";"µg/l";1
"Wolfram";"UG_P_L";"W";"µg/l";1
"w_ss";"mg/l";"SS";"mg/l";1
"w_temp";"deg._C";"Temperatur";"C";1
"XYLO-V";"µg/l";"o-xylen";"ng/l";1
"YB-ICP";"µg/l";"Yb";"µg/l";1
"Yb/MS";"µg/l";"Yb";"µg/l";1
"y-HBCD";"ng/L";"y-HBCD";"ng/L";1
"Y/HR-ICPM";"µg/l";"Y";"µg/l";1
"Y-ICP";"µg/l";"Y";"µg/l";1
"Y/MS";"µg/l";"Y";"µg/l";1
"Zinc";"µg/l";"Zinc";"µg/l";1
"Zinc";"µg/l";"Zn";"µg/l";1
"Zinc (filtered)";"µg/l";"Zn-filt";"µg/l";1
"Zirkonium";"UG_P_L";"Zr";"µg/l";1
"Zirkonium";"UG_P_L";"Zr";"µg/l";1
"ZN";"µg/l";"Zn";"µg/l";1
"ZN";"µg/l";"Zn";"mg/l";0,001
"ZN";"µg/l";"Zn";"µg/l";1
"ZN";"µg/l";"Zn";"mg/l";0,001
"ZN";"µg/l";"Zn";"mg/l";0,001
"ZN";"µg/l";"Zn";"µg/l";1
"ZN";"mg/l";"Zn";"mg/l";1
"ZN";"mg/l";"Zn";"mg/l";1
"ZN";"µg/l";"Zn";"mg/l";0,001
"ZN";"µg/l";"Zn";"mg/l";0,001
"ZN";"µg/l";"Zn";"mg/l";0,001
"ZN";"mg/l";"Zn";"mg/l";1
"ZN";"µg/l";"Zn";"mg/l";0,001
"ZN";"µg/l";"Zn";"mg/l";0,001
"Zn";"µg/l";"Zn";"mg/l";0,001
"Zn";"µg/l";"Zn";"mg/l";0,001
"Zn";"µg/l";"Zn";"µg/l";1
"Zn";"µg/L";"Zn";"µg/l";1
"Zn";"µg/l";"Zn";"mg/l";0,001
"Zn";"µg/L";"Zn";"µg/l";1
"Zn";"µg/L";"Zn";"µg/l";1
"Zn";"ng/ml";"Zn";"µg/l";1
"Zn";"ug/l";"Zn";"µg/l";1
"Zn";"µg/l";"Zn";"mg/l";0,001
"Zn";"mg/l";"Zn";"mg/l";1
"Zn";"mg/l";"Zn";"mg/l";1
"Zn";"µg/l";"Zn";"µg/l";1
"Zn";"µg/l";"Zn";"mg/l";0,001
"zn";"mg/l";"Zn";"mg/l";1
"Zn filtrert";"µg/l";"Zn-filt";"µg/l";1
"Zn oppsluttet";"µg/l";"Zn";"µg/l";1
"ZN-filt";"µg/l";"Zn-filt";"µg/l";1
"ZN-filt";"µg/l";"Zn-filt";"µg/l";1
"ZN-filt";"mg/l";"Zn-filt";"mg/l";1
"Zn/Fr-Sj";"µg/l";"Zn";"mg/l";0,001
"Zn/Fr-Sj";"µg/l";"Zn";"mg/l";0,001
"Zn/Fr-Sj";"µg/l";"Zn";"mg/l";0,001
"Zn/HR-ICPM";"µg/l";"Zn";"mg/l";0,001
"ZN-ICP";"µg/l";"Zn";"mg/l";0,001
"ZN-ICP";"µg/l";"Zn";"mg/l";0,001
"Zn/ICP";"mg/l";"Zn";"mg/l";1
"Zn/ICP-Sj";"mg/l";"Zn";"mg/l";1
"Zn/MS";"µg/l";"Zn";"mg/l";0,001
"Zn/MSFr-Sj";"µg/l";"Zn";"mg/l";0,001
"Zn/SPE-Sj";"µg/l";"Zn";"mg/l";0,001
"Zooplankton total biomasse";"mg/m3";"Zooplankton total biomasse";"mg/m3";1
"Zr/HR-ICPM";"µg/l";"Zr";"µg/l";1
"ZR-ICP";"µg/l";"Zr";"µg/l";1
"Zr/MS";"µg/l";"Zr";"µg/l";1
"1H,2H-perfluordodekansulfonat (10:2 FTS)";"NG_P_L";"10:2 FTS";"ng/L";1
"1H,2H-perfluorodecan sulfonate (8:2 FTS)";"NG_P_L";"8:2 FTS";"ng/L";1
"1H,2H-perfluorohexan sulfonate (4:2 FTS)";"NG_P_L";"4:2 FTS";"ng/L";1
"1-nitropiperazine";"ng/L";"1-nitropiperazine";"ng/L";1
"10:2 FTS";"ng/L";"10:2 FTS";"ng/L";1
"10:2 FTS";"ng/l";"10:2 FTS";"ng/L";1
"12:2 FTS*";"ng/l";"12:2 FTS";"ng/L";1
"1234678-HpCDD";"pg/L";"1234678-HpCDD  ";"pg/L";1
"1234678-HpCDF";"pg/L";"1234678-HpCDF  ";"pg/L";1
"123478-HxCDD";"pg/L";"123478-HxCDD  ";"pg/L";1
"123478/123479-HxCDF";"pg/L";"123478/123479-HxCDF  ";"pg/L";1
"1234789-HpCDF";"pg/L";"1234789-HpCDF  ";"pg/L";1
"123678-HxCDD";"pg/L";"123678-HxCDD  ";"pg/L";1
"123678-HxCDF";"pg/L";"123678-HxCDF  ";"pg/L";1
"12378-PeCDD";"pg/L";"12378-PeCDD  ";"pg/L";1
"12378/12348-PeCDF";"pg/L";"12378/12348-PeCDF  ";"pg/L";1
"123789-HxCDD";"pg/L";"123789-HxCDD  ";"pg/L";1
"123789-HxCDF";"pg/L";"123789-HxCDF  ";"pg/L";1
"124TMB-V";"µg/l";"1,2,4-trimetylbenzen";"ng/l";1
"135TMB-V";"µg/l";"1,3,5-trimetylbenzen";"ng/l";1
"14:2 FTS*";"ng/l";"14:2 FTS";"ng/L";1
"2-amino-2-methylpropanol";"ng/L";"2-amino-2-methylpropanol";"ng/L";1
"2-methyl-2-(nitroamino)propan-1-ol";"ng/L";"2-methyl-2-(nitroamino)propan-1-ol";"ng/L";1
"2-(N-ethylperfluoro-1-octanesulfonamido)-ethanol (N-EtFOSE)";"NG_P_L";"N-EtFOSE";"ng/l";1
"2-(N-ethylperfluoro-1-octansulfonamido)acetic acid (N-EtFOSAA)";"NG_P_L";"N-EtFOSAA";"ng/l";1
"2-(nitroamino)ethanol";"ng/L";"2-(nitroamino)ethanol";"ng/L";1
"2-(N-methylperfluoro-1-octanesulfonamido)-ethanol (N-MeFOSE)";"NG_P_L";"N-MeFOSE";"ng/l";1
"2-(N-methylperfluoro-1-octansulfonamido)acetic acid (N-MeFOSAA)";"NG_P_L";"N-MeFOSAA";"ng/l";1
"2,2'-BPF";"ng/L";"2,2'-BPF";"ng/L";1
"234678-HxCDF";"pg/L";"234678-HxCDF  ";"pg/L";1
"23478-PeCDF";"pg/L";"23478-PeCDF  ";"pg/L";1
"2378-TCDD";"pg/L";"2378-TCDD  ";"pg/L";1
"2378-TCDF";"pg/L";"2378-TCDF  ";"pg/L";1
"2,4'-BPA";"ng/L";"2,4'-BPA";"ng/L";1
"2,4'-BPF";"ng/L";"2,4'-BPF";"ng/L";1
"2,4'-BPS";"ng/L";"2,4'-BPS";"ng/L";1
"4-tert-octylfenol";"ng/L";"4-tert-octylfenol";"ng/L";1
"4:2 FTS";"ng/L";"4:2 FTS";"ng/L";1
"4:2 FTS";"ng/L";"4:2 FTS";"ng/L";1
"4:2 FTS";"ng/l";"4:2 FTS";"ng/L";1
"4:2 F53B";"ng/l";"4:2 F53B";"ng/L";1
"4:2 F53B";"ng/L";"4:2 F53B";"ng/L";1
"4,4'-BPA";"ng/L";"4,4'-BPA";"ng/L";1
"4,4'-BPF";"ng/L";"4,4'-BPF";"ng/L";1
"4,4'-BPS";"ng/L";"4,4'-BPS";"ng/L";1
"6:2 Fluortelomersulfonat (FTS, H4PFOS)";"NG_P_L";"6:2 FTS";"ng/L";1
"6:2 FTS";"ng/L";"6:2 FTS";"ng/L";1
"6:2 FTS";"ng/L";"6:2 FTS";"ng/L";1
"6:2 FTS";"ng/l";"6:2 FTS";"ng/L";1
"6:2 F53B";"ng/L";"6:2 F53B";"ng/L";1
"8Cl-PFOS";"ng/l";"8Cl-PFOS";"ng/L";1
"8Cl-PFOS";"ng/L";"8Cl-PFOS";"ng/L";1
"8Cl-PFOS";"ng/L";"8Cl-PFOS";"ng/L";1
"8:2 FTS";"ng/L";"8:2 FTS";"ng/L";1
"8:2 FTS";"ng/L";"8:2 FTS";"ng/L";1
"8:2 FTS";"ng/l";"8:2 FTS";"ng/L";1
"8:2 F53B";"ng/l";"8:2 F53B";"ng/L";1
"9NO3+NO2-N";"µg N/l";"NO3+NO2-N";"µg/l";1
